,WS_18027,WS_18425,WS_18023,WS_18809,WS_18811,WS_18024,WS_17233,WS_18808,WS_17234,WS_17227,WS_18426,WS_18026,WS_18025,WS_19124,WS_18427,WS_18428,WS_17232,WS_17381,WS_19125,WS_18429,WS_18596,WS_17860,WS_17881,WS_18810,WS_17850,WS_18430,WS_18047,WS_18610,WS_18013,WS_17895,WS_17310,WS_17477,WS_18837,WS_18838,WS_19154,WS_17970,WS_19151,WS_18008,WS_18307,WS_18016,WS_17952,WS_18305,WS_18618,WS_17375,WS_17474,WS_18996,WS_17975,WS_17974,WS_19153,WS_18012,WS_18611,WS_17927,WS_18619,WS_17380,WS_17473,WS_18009,WS_18010,WS_18614,WS_18648,WS_18613,WS_17475,WS_17953,WS_19152,WS_18955,WS_17304,WS_17476,WS_17926,WS_19150,WS_18015,WS_18609,WS_18617,WS_18615,WS_18840,WS_17951,WS_19156,WS_18612,WS_17954,WS_18839,WS_18011,WS_17917,WS_17302,WS_17300,WS_17393,WS_18306,WS_17915,WS_18014,WS_17626,WS_17465,WS_19063,WS_19060,WS_18233,WS_18231,WS_17463,WS_18573,WS_19246,WS_19064,WS_19062,WS_17569,WS_18570,WS_18229,WS_18978,WS_18232,WS_18571,WS_17714,WS_18572,WS_17775,WS_19366,WS_17037,WS_17038,WS_17464,WS_18574,WS_19247,WS_18936,WS_18230,WS_18575,WS_19061
WS_18574,922.79814,883.32816,945.1145,951.85937,938.20309,937.03731,1007.31719,994.41034,951.02667,948.69511,968.84645,962.35139,901.73083,960.01983,959.18713,936.7875,990.49665,994.16053,997.5746,905.81106,888.82398,913.30536,987.41566,978.33923,927.79434,927.21145,716.70489,708.29462,727.19691,779.82355,731.1106,732.44292,727.36345,744.85015,731.77676,873.25249,868.83918,794.47907,789.06652,798.5593,853.68404,855.84906,875.1677,859.51294,859.42967,856.26541,725.69805,727.11364,712.7912,716.45508,699.80108,727.11364,727.28018,896.56809,897.81714,908.97532,886.15934,874.83462,891.65516,891.65516,816.54562,817.96121,823.95665,798.5593,803.22242,803.05588,820.79239,833.5327,808.63497,811.0498,848.02168,837.36312,821.37528,846.68936,842.6924,838.19582,752.26118,733.77524,751.0954,759.58894,796.39428,787.81747,782.98781,764.91822,772.91214,769.66461,47.63044,11.40799,34.39051,20.56769,18.81902,72.19509,59.20497,58.78862,16.07111,36.80534,30.89317,32.80838,12.24069,55.70763,60.28748,10.40875,15.07187,45.13234,44.04983,10.40875,38.47074,32.72511,31.39279,33.89089,0,74.19357,72.69471,69.44718,60.03767,30.31028
WS_19247,852.18518,812.29885,874.41827,880.83006,867.75667,866.25781,936.53769,923.63084,879.66428,877.41599,897.31752,890.90573,831.11787,889.24033,887.99128,865.59165,918.80118,922.46506,926.04567,834.78175,817.54486,842.10951,916.05327,907.30992,856.51522,856.09887,652.92007,643.59383,664.16152,714.53987,669.90715,671.23947,667.49232,682.39765,670.15696,808.71824,803.80531,727.61326,722.7836,732.69273,787.40112,790.2323,808.88478,795.06196,794.97869,791.73116,666.65962,668.24175,653.58623,654.16912,638.43109,662.66266,661.9965,831.53422,832.86654,842.94221,820.95893,809.21786,825.53878,825.62205,751.84483,753.26042,758.83951,732.94254,737.7722,737.60566,753.84331,766.9167,742.43532,743.35129,781.23914,770.16423,755.50871,782.32165,778.99085,772.91214,688.72617,670.49004,685.56191,695.22123,730.86079,722.45052,718.78664,700.05089,708.29462,703.79804,28.81142,62.95212,60.03767,58.37227,55.54109,8.74335,23.06579,22.39963,78.77342,95.59396,89.0989,96.01031,79.85593,19.40191,15.98784,84.18597,70.69623,41.13538,32.14222,83.02019,36.72207,42.55097,43.80002,41.55173,74.19357,0,8.24373,16.32092,15.48822,46.29812
WS_18936,851.51902,811.79923,873.83538,880.33044,867.09051,865.59165,935.9548,922.96468,879.3312,876.99964,896.98444,890.57265,830.45171,888.65744,887.57493,865.1753,918.55137,922.21525,925.79586,834.28213,817.12851,841.69316,915.63692,906.8103,856.09887,855.68252,650.3387,641.26227,661.41361,712.29158,666.82616,668.15848,664.16152,679.4832,667.15924,806.30341,801.55702,725.78132,720.78512,730.61098,785.48591,788.06728,806.96957,792.64713,792.56386,789.3996,663.16228,664.66114,650.17216,651.33794,635.3501,660.24783,659.74821,829.28593,830.61825,840.94373,818.71064,807.13611,823.5403,823.62357,749.51327,750.92886,756.59122,730.77752,735.60718,735.44064,752.09464,765.08476,740.43684,741.68589,779.4072,768.41556,753.42696,779.90682,776.40948,770.74712,686.1448,667.74213,683.39689,692.72313,728.69577,720.2855,716.37181,697.71933,705.96306,701.71629,30.56009,61.70307,55.04147,55.37455,54.37531,16.32092,27.97872,27.06275,75.52589,91.18065,84.85213,92.09662,77.10802,17.07035,12.40723,82.27076,67.53197,35.63956,28.97796,82.02095,36.97188,42.55097,43.63348,41.80154,72.69471,8.24373,0,8.24373,18.48594,43.38367
WS_18230,853.60077,814.04752,875.91713,882.57873,869.00572,867.75667,938.03655,925.1297,881.66276,879.3312,899.39927,892.98748,832.53346,890.73919,889.82322,867.50686,921.04947,924.71335,928.12742,836.53042,819.46007,843.94145,918.05175,909.05859,858.43043,857.93081,650.50524,641.59535,661.41361,712.7912,666.40981,667.74213,663.49536,679.39993,666.82616,806.71976,801.97337,726.69729,721.53455,731.27714,786.23534,788.73344,807.719,792.98021,792.89694,789.73268,662.32958,663.82844,649.33946,651.08813,634.93375,660.58091,660.24783,829.70228,831.0346,841.60989,819.21026,807.719,824.20646,824.28973,749.84635,751.26194,757.09084,731.36041,736.19007,736.02353,753.01061,765.91746,741.18627,742.85167,780.32317,769.4148,754.09312,780.15663,776.57602,771.24674,686.22807,667.8254,683.97978,693.05621,729.27866,720.78512,716.62162,698.13568,706.29614,702.38245,31.80914,58.95516,48.71295,50.96124,51.87721,23.64868,32.30876,31.30952,70.69623,85.18521,79.02323,86.51753,72.77798,15.90457,11.15818,78.60688,62.78558,29.22777,25.48062,79.18977,36.47226,41.46846,42.4677,40.88557,69.44718,16.32092,8.24373,0,22.14982,39.38671
WS_18575,867.6734,827.78707,889.90649,896.31828,883.24489,881.74603,952.02591,939.03579,895.1525,892.90421,912.72247,906.31068,846.68936,904.72855,903.39623,881.07987,934.20613,937.87001,941.53389,850.26997,832.94981,857.59773,931.45822,922.79814,872.00344,871.58709,668.15848,658.91551,679.31666,729.86155,684.97902,686.22807,682.39765,697.46952,685.22883,824.03992,819.12699,743.01821,738.18855,748.09768,802.80607,805.55398,824.28973,810.38364,810.30037,807.05284,681.39841,682.98054,668.40829,669.32426,653.41969,677.98434,677.31818,846.8559,848.18822,858.34716,836.36388,824.62281,840.94373,841.027,767.16651,768.5821,774.24446,748.26422,753.17715,753.01061,769.33153,782.40492,757.84027,758.75624,796.64409,785.56918,770.83039,797.56006,794.22926,788.31709,703.96458,685.64518,700.96686,710.45964,746.26574,737.85547,734.10832,715.37257,723.6163,719.20299,13.40647,48.71295,51.21105,46.13158,41.21865,12.15742,10.15894,9.1597,66.28292,84.68559,77.94072,84.35251,66.86581,11.49126,12.74031,70.27988,58.289,34.30724,21.73347,68.36467,21.81674,27.64564,28.97796,26.6464,60.03767,15.48822,18.48594,22.14982,0,34.39051
WS_19061,892.48786,853.01788,914.80422,921.54909,907.80954,906.64376,977.00691,964.01679,920.71639,918.38483,938.53617,932.12438,871.33728,929.70955,928.87685,906.47722,960.18637,963.85025,967.26432,875.50078,858.43043,882.99508,957.10538,948.02895,897.40079,896.90117,686.9775,678.40069,697.63606,749.84635,701.79956,703.13188,698.30222,715.37257,702.38245,843.44183,838.94525,764.33533,759.00605,768.49883,823.62357,825.87186,845.10723,829.70228,829.61901,826.45475,696.80336,698.30222,683.89651,686.9775,670.40677,697.30298,697.38625,866.67416,868.00648,878.91485,856.26541,844.85742,861.59469,861.59469,786.65169,788.06728,794.06272,768.49883,773.24522,773.07868,790.64865,803.38896,778.5745,780.82279,817.87794,807.21938,791.39808,816.8787,813.04828,808.30189,722.61706,704.04785,721.1182,729.77828,766.41708,757.84027,753.17715,735.02429,743.10148,739.60414,25.56389,20.73423,19.81826,12.07415,15.07187,46.38139,37.72131,36.80534,32.39203,50.29508,43.55021,50.04527,33.72435,26.97948,31.14298,39.30344,24.31484,16.40419,14.40571,40.46922,17.90305,15.73803,15.23841,16.82054,30.31028,46.29812,43.38367,39.38671,34.39051,0
RL_a;HPF,17.4867,49.29584,17.32016,19.31864,24.56465,10.24221,75.27608,62.53577,23.64868,19.81826,42.13462,36.72207,35.38975,28.72815,28.47834,10.32548,66.03311,69.36391,68.03159,26.89621,45.38215,20.56769,57.03995,45.71523,11.07491,7.16122,283.36781,277.53891,286.4488,221.4982,311.17999,308.84843,330.41536,284.61686,303.51915,198.1826,186.85788,185.44229,198.26587,200.34762,164.20844,177.44837,156.5476,203.42861,204.34458,202.09629,342.82259,344.15491,346.98609,304.26858,325.08608,267.37997,255.38909,184.60959,185.44229,158.71262,181.02898,174.11757,157.63011,161.71034,212.58831,213.00466,201.92975,204.92747,205.01074,205.6769,167.87232,167.3727,187.85712,159.0457,154.8822,151.21832,186.27499,208.50808,222.49744,192.60351,264.88187,279.45412,236.73661,248.06133,208.34154,215.6693,237.81912,236.81988,235.82064,219.08337,890.40611,922.29852,905.22817,913.05555,915.1373,866.59089,882.57873,882.41219,931.12514,938.61944,934.37267,942.36659,934.12286,878.08215,873.16922,941.28408,923.88065,888.65744,888.74071,942.53313,897.98368,903.56277,904.72855,902.73007,932.624,861.59469,861.09507,863.26009,877.08291,902.23045
RL_J;HCO,9.65932,34.72359,28.39507,35.47302,27.06275,19.90153,90.09814,77.19129,39.88633,36.22245,58.62208,53.04299,18.81902,42.80078,45.13234,25.23081,82.60384,85.93464,84.60232,14.82206,33.64108,14.1559,73.61068,61.45326,19.48518,14.9886,267.04689,261.05145,270.37769,205.76017,295.44196,293.19367,314.84387,268.87883,287.69785,186.5248,174.78373,169.37118,182.3613,184.8594,150.63543,164.29171,144.47345,191.02138,191.85408,189.43925,327.33437,328.74996,331.24806,288.19747,308.9317,251.05905,238.90163,174.45065,175.36662,149.55292,170.12061,162.20996,146.88828,151.05178,198.09933,198.59895,187.60731,189.52252,189.8556,190.52176,152.46737,152.63391,172.45217,142.97459,140.7263,136.22972,171.45293,195.43469,209.42405,178.78069,249.14384,263.38301,220.49896,232.24003,192.93659,200.09781,222.49744,220.91531,220.08261,203.01226,875.25097,906.97684,889.73995,897.6506,899.81562,851.43575,867.50686,867.25705,915.63692,922.96468,918.88445,926.87837,918.71791,862.76047,857.93081,925.87913,908.4757,873.25249,873.41903,927.21145,882.74527,888.32436,889.49014,887.57493,917.21905,846.43955,845.85666,848.02168,861.92777,886.90877
RL_QDTGO,47.71371,72.36163,35.63956,21.56693,49.04603,35.63956,63.53501,53.37607,8.07719,11.82434,16.23765,9.82586,64.61752,32.4753,14.32244,20.56769,38.88709,42.38443,44.9658,50.62816,64.70079,42.21789,35.47302,34.47378,27.89545,31.05971,312.67885,306.4336,316.17619,251.4754,341.15719,338.9089,360.5591,314.59406,333.49635,227.24383,216.16892,215.16968,228.1598,230.49136,194.18564,207.25903,185.94191,232.90619,233.82216,231.65714,372.96633,374.29865,376.96329,333.99597,354.64693,296.77428,284.36705,212.58831,213.33774,186.10845,209.67386,203.26207,186.19172,190.27195,242.81532,243.23167,232.15676,235.07121,235.23775,235.90391,198.01606,197.68298,218.08413,188.77309,185.10921,181.44533,216.58527,238.31874,252.3081,222.66398,294.85907,309.18151,266.21419,278.03853,238.48528,245.72977,268.04613,266.71381,265.79784,248.81076,909.97456,942.20005,925.79586,933.29016,935.03883,885.90953,901.89737,901.73083,951.52629,959.52021,955.19017,963.18409,954.52401,897.81714,892.98748,961.43542,944.19853,908.97532,908.72551,962.51793,917.6354,923.29776,924.46354,922.46506,952.69207,881.16314,880.83006,883.24489,896.56809,922.38179
RL_V7Q?H,36.47226,34.64032,46.21485,44.1331,51.37759,38.72055,99.59092,87.68331,39.1369,37.55477,56.45706,50.04527,38.88709,56.04071,48.13006,26.97948,78.77342,82.4373,85.18521,18.56921,25.14754,13.40647,75.19281,69.19737,18.81902,21.73347,279.53739,271.95982,284.28378,221.4982,311.01345,308.68189,330.83171,284.45032,303.01953,210.6731,198.43241,184.10997,197.51644,201.59667,172.45217,186.77461,168.28867,214.17044,215.08641,212.3385,343.57202,345.07088,346.65301,302.02029,322.2549,263.54955,250.30962,199.93127,200.93051,175.6997,194.93507,186.27499,172.03582,176.19932,217.66778,218.33394,207.59211,206.59287,207.50884,208.175,170.03734,172.11909,189.77233,157.63011,161.46053,155.13201,190.35522,217.66778,231.57387,199.848,264.38225,277.53891,233.48908,247.3119,209.92367,216.502,239.65106,235.82064,235.98718,217.16816,869.67188,901.89737,885.49318,892.98748,894.73615,845.69012,861.67796,861.51142,911.22361,919.21753,914.88749,922.88141,914.22133,857.59773,852.76807,921.13274,903.89585,868.67264,868.42283,922.21525,877.33272,882.99508,884.16086,882.16238,912.38939,840.86046,840.61065,843.02548,856.34868,882.07911
RL_WBVIP,32.39203,73.52741,10.49202,16.654,19.40191,18.98556,52.54337,39.55325,30.22701,27.39583,39.30344,37.4715,53.54261,7.99392,25.56389,30.56009,59.20497,61.53653,55.37455,52.4601,71.44566,47.29736,44.79926,27.81218,37.05515,34.1407,294.52599,290.19595,296.10812,229.99174,318.9241,316.59254,337.57658,292.52751,311.59634,195.10161,184.8594,195.60123,207.75865,208.09173,166.12365,178.03126,155.29855,202.01302,202.84572,201.18032,349.56746,350.73324,354.64693,313.9279,334.99521,278.70469,267.79632,178.61415,179.28031,151.46813,176.69894,171.78601,153.38334,157.29703,216.58527,216.83508,205.6769,212.25523,211.58907,212.25523,175.44989,172.70198,195.26815,169.95407,158.79589,157.71338,191.77081,208.59135,222.49744,194.8518,273.29214,288.9469,247.81152,256.88795,215.58603,223.49668,244.48072,245.89631,243.89783,229.32558,913.38863,944.94796,927.46126,935.53845,937.87001,889.65668,905.72779,905.47798,953.4415,960.60272,956.52249,964.51641,956.52249,900.81486,895.90193,963.76698,946.28028,911.05707,911.39015,965.0993,920.79966,926.37875,927.54453,925.62932,955.19017,884.57721,883.91105,885.9928,900.06543,924.87989
RL_IOLAA,36.13918,23.89849,58.62208,68.69775,50.46162,51.21105,120.57496,107.58484,73.69395,70.03007,92.4297,86.76734,15.15514,73.86049,78.77342,58.78862,116.41146,119.74226,118.07686,31.30952,33.80762,39.22017,107.00195,93.67875,51.6274,48.13006,233.57235,227.3271,237.23623,173.28487,262.96666,260.6351,282.53511,236.40353,255.13928,163.12593,150.55216,136.39626,149.55292,152.80045,123.40614,137.89512,120.65823,165.79057,166.62327,163.79209,295.19215,296.60774,298.68949,255.05601,275.6237,217.58451,205.26055,154.54912,155.7149,132.3993,148.55368,138.72782,126.32059,130.40082,168.2054,168.87156,158.04646,157.71338,158.46281,159.12897,120.90804,122.65671,140.80957,109.9164,112.08142,105.66963,140.97611,168.70502,182.61111,150.55216,216.502,230.32482,187.02442,199.43165,161.04418,167.87232,190.77157,188.10693,187.69058,169.8708,846.10647,877.49926,859.76275,868.00648,870.42131,822.45779,838.61217,838.36236,885.74299,892.82094,888.74071,896.73463,888.90725,833.44943,828.5365,896.15174,878.66504,843.44183,843.94145,897.6506,853.5175,859.09659,860.1791,858.26389,887.6582,817.29505,816.54562,818.5441,832.78327,857.34792
RL_WPDCO,39.05363,72.61144,21.15058,6.32852,35.13994,24.39811,53.70915,41.88481,9.90913,8.99316,20.15134,16.73727,59.03843,15.57149,5.16274,19.31864,43.21713,46.21485,43.96656,50.12854,67.28216,42.55097,32.97492,23.3156,28.3118,28.64488,306.18379,300.77124,308.76516,243.31494,332.74692,330.49863,351.81575,306.26706,325.25262,213.92063,203.26207,207.75865,220.41569,221.83128,182.86092,195.35142,173.36814,220.24915,221.16512,219.24991,364.05644,365.30549,368.55302,326.58494,347.48571,290.19595,278.53815,198.43241,199.09857,171.5362,195.93431,190.35522,172.53544,176.5324,232.40657,232.73965,221.66474,226.24459,226.07805,226.66094,189.18944,187.69058,209.25751,181.61187,174.53392,172.03582,206.75941,226.24459,240.15068,211.5058,286.78188,301.68721,259.46932,270.04461,229.65866,237.23623,258.9697,258.88643,257.47084,241.56627,913.4719,945.44758,928.54377,936.37115,938.28636,889.57341,905.64452,905.39471,954.44074,962.01831,957.85481,965.84873,957.43846,901.23121,896.31828,964.51641,947.19625,911.97304,911.97304,965.68219,921.04947,926.71183,927.87761,925.87913,955.85633,884.66048,884.24413,886.49242,900.1487,925.54605
RL_IOE?H,31.6426,11.74107,53.2928,60.37075,49.04603,45.04907,115.32895,102.33883,62.78558,59.53805,81.68787,75.69243,13.98936,68.03159,69.28064,47.63044,105.58636,109.0837,108.83389,16.90381,18.40267,25.31408,98.00879,86.6008,39.38671,36.97188,246.72901,239.73433,250.97578,187.85712,277.37237,275.12408,297.19063,250.89251,269.46172,179.36358,166.87308,150.55216,163.95863,167.78905,139.64379,154.29931,136.97915,182.11149,183.02746,180.11301,309.84767,311.34653,313.0952,268.79556,289.19671,230.74117,217.83432,170.53696,171.61947,147.80425,164.62479,155.04874,142.30843,146.38866,184.0267,184.77613,174.0343,172.78525,173.70122,174.36738,136.14645,138.47801,155.96471,124.0723,128.2358,121.40766,156.63087,184.94267,198.84876,166.70654,230.82444,244.23091,200.43089,213.75409,176.11605,182.69438,205.84344,202.3461,202.26283,183.77689,850.02016,881.74603,864.50914,872.41979,874.58481,826.20494,842.35932,842.10951,890.40611,897.73387,893.65364,901.64756,893.4871,837.52966,832.7,900.64832,883.16162,848.02168,848.18822,901.98064,857.51446,863.09355,864.25933,862.34412,891.98824,821.20874,820.62585,822.79087,836.69696,861.67796
RL_QIBDH,54.79166,77.27456,42.88405,28.64488,56.37379,43.05059,65.03387,55.87417,15.40495,19.23537,15.48822,10.57529,71.11258,38.72055,19.90153,27.39583,34.89013,38.55401,43.13386,56.12398,68.94756,47.63044,34.80686,37.55477,33.89089,37.4715,319.00737,312.51231,322.67125,258.22027,347.90206,345.5705,367.30397,321.33893,340.15795,234.57159,223.49668,221.74801,234.73813,237.23623,201.43013,214.58679,193.35294,240.31722,241.14992,238.9849,379.79447,381.12679,383.70816,340.49103,361.14199,303.01953,290.52903,219.99934,220.74877,193.51948,217.00162,210.6731,193.60275,197.59971,249.89327,250.30962,239.31798,241.89935,242.14916,242.81532,204.8442,204.67766,224.91227,195.26815,192.27043,188.44001,223.57995,245.56323,259.55259,229.90847,301.52067,315.67657,272.54271,284.61686,245.31342,252.47464,274.87427,273.29214,272.54271,255.30582,912.72247,945.1145,928.87685,936.28788,937.95328,888.65744,904.64528,904.47874,954.60728,962.76774,958.4377,966.43162,957.605,900.73159,895.90193,964.43314,947.27952,912.05631,911.63996,965.43238,920.46658,926.12894,927.29472,925.29624,955.60652,883.99432,883.74451,886.24261,899.39927,925.37951
RL_SEZ?S,26.56313,50.21181,25.39735,21.06731,34.55705,19.90153,77.02475,64.86733,18.73575,15.90457,37.63804,31.55933,41.38519,33.14146,26.39659,4.08023,61.53653,64.9506,65.45022,27.89545,44.04983,19.73499,54.79166,46.6312,5.07947,7.82738,289.36325,283.03473,292.94386,228.49288,318.17467,315.92638,337.65985,291.61154,310.43056,207.67538,196.18412,191.93735,205.01074,207.59211,172.86852,186.35826,165.87384,212.67158,213.50428,211.25599,350.15035,351.48267,353.98077,310.76364,331.4146,273.45868,261.05145,194.43545,195.26815,168.70502,190.6883,183.52708,167.3727,171.45293,220.74877,221.24839,210.17348,212.25523,212.58831,213.25447,175.20008,175.36662,195.26815,165.54076,163.29247,158.96243,194.18564,217.41797,231.4906,201.18032,271.79328,285.94918,242.89859,254.88947,215.6693,222.83052,245.31342,243.56475,242.81532,225.57843,890.40611,922.46506,905.64452,913.38863,915.30384,866.42435,882.49546,882.24565,931.45822,939.20233,934.95556,942.94948,934.53921,878.16542,873.25249,941.53389,924.21373,888.99052,888.90725,942.69967,897.98368,903.64604,904.81182,902.81334,932.79054,861.59469,861.17834,863.5099,876.99964,902.48026
RL_SED?@,43.96656,77.4411,25.23081,10.90837,39.1369,29.22777,49.79546,38.38747,11.82434,12.4905,16.07111,13.90609,64.03463,16.73727,2.66464,23.81522,38.47074,41.38519,38.97036,54.9582,71.86201,47.29736,27.97872,19.40191,32.89165,33.47454,311.09672,305.76744,313.59482,248.06133,337.49331,335.24502,356.56214,311.01345,329.99901,217.75105,207.17576,212.67158,225.24535,226.57767,187.10769,199.51492,177.3651,224.24611,225.07881,223.24687,368.71956,369.96861,373.29941,331.4146,352.39864,295.10888,283.45108,201.84648,202.51264,174.867,199.59819,194.18564,176.19932,180.19628,236.90315,237.15296,226.07805,230.90771,230.6579,231.32406,193.93583,192.27043,213.92063,186.5248,179.0305,176.69894,211.33926,230.32482,244.31418,215.83584,291.52827,306.51687,264.38225,274.87427,234.32178,241.98262,263.54955,263.71609,262.21723,246.39593,918.21829,950.19397,933.37343,941.11754,943.03275,894.23653,910.30764,910.05783,959.18713,966.84797,962.6012,970.59512,962.18485,905.89433,901.06467,969.2628,951.94264,916.71943,916.63616,970.42858,925.79586,931.37495,932.54073,930.62552,960.51945,889.40687,888.90725,891.23881,904.81182,930.20917
RL_IOMLV,32.30876,63.86809,18.98556,7.4943,32.22549,19.06883,62.4525,50.37835,8.90989,4.9962,26.23005,21.23385,51.29432,20.31788,12.65704,10.49202,50.12854,53.37607,52.21029,41.30192,58.45554,33.72435,41.30192,32.05895,19.48518,19.90153,299.10584,293.44348,302.10356,236.90315,326.50167,324.25338,345.73704,299.93854,318.9241,210.50656,199.51492,201.01378,213.83736,215.6693,178.03126,190.93811,169.37118,216.33546,217.25143,215.16968,358.061,359.31005,362.30777,319.92334,340.74084,283.20127,271.29366,195.76777,196.5172,169.28791,192.85332,186.60807,169.45445,173.45141,227.07729,227.49364,216.33546,220.16588,220.08261,220.74877,183.02746,182.11149,203.09553,174.78373,169.28791,166.20692,201.09705,221.91455,235.90391,206.59287,280.37009,295.02561,252.47464,263.54955,223.49668,230.99098,252.97426,252.3081,251.14232,234.8214,904.64528,936.62096,919.80042,927.54453,929.45974,880.74679,896.73463,896.56809,945.61412,953.27496,949.02819,957.02211,948.61184,892.32132,887.49166,955.68979,938.36963,903.14642,903.14642,956.85557,912.22285,917.88521,919.05099,917.05251,947.02971,875.83386,875.41751,877.6658,891.32208,916.63616
RL_VPI?P,24.89773,34.55705,35.63956,36.05591,39.80306,27.72891,92.4297,80.02247,34.47378,31.80914,53.12626,46.88101,30.8099,46.96428,42.30116,19.9848,76.69167,80.18901,81.27152,12.90685,28.14526,4.49658,70.69623,62.20269,10.90837,11.57453,276.37313,269.54499,280.53663,216.83508,306.51687,304.18531,326.16859,279.95374,298.60622,201.76321,189.8556,179.8632,193.10313,196.43393,164.79133,178.78069,159.54532,205.84344,206.75941,204.17804,338.74236,340.24122,342.2397,298.35641,318.75756,260.46856,247.64498,190.27195,191.18792,165.54076,185.6921,177.44837,162.54304,166.70654,211.17272,211.75561,200.84724,201.26359,201.92975,202.59591,164.37498,165.62403,184.27651,153.30007,154.29931,148.80349,184.10997,209.8404,223.82976,192.60351,259.96894,273.62522,230.07501,242.98186,204.59439,211.5058,234.32178,231.57387,231.24079,213.1712,874.41827,906.47722,889.73995,897.40079,899.316,850.51978,866.59089,866.34108,915.55365,923.29776,919.05099,927.04491,918.55137,862.17758,857.34792,925.54605,908.30916,873.00268,873.00268,926.71183,882.07911,887.6582,888.82398,886.90877,916.88597,845.60685,845.1905,847.52206,861.09507,886.57569
